fs,clf,horizon,auc_mean,auc_std,auc_count,bal_mean,bal_std,bal_count,sens_mean,sens_std,sens_count,spec_mean,spec_std,spec_count,ppv_mean,ppv_std,ppv_count,npv_mean,npv_std,npv_count
NfL + slope,GBM,75,0.7808084577114428,0.1423383962132862,200,0.7353855721393034,0.09763441734371109,200,0.5891044776119403,0.07205358662289087,200,0.8816666666666667,0.21370544389513982,200,0.9918340362157504,0.014593097383504722,200,0.08839836205102593,0.021353278873403738,200
NfL + slope,LDA,12,0.7563525498891353,0.046776944549260055,200,0.6762490761271249,0.04765822032644127,200,0.6953030303030303,0.052810460361732224,200,0.6571951219512195,0.042505980291150325,200,0.6201351351351352,0.04710122140370707,200,0.7282432432432432,0.04710122140370707,200
NfL + slope,LDA,24,0.6990201465201465,0.05484672775216683,200,0.653882783882784,0.05349244932383104,200,0.5953846153846154,0.030776477693163107,200,0.7123809523809524,0.07620842095449905,200,0.8367567567567568,0.04325342810931026,200,0.41555555555555557,0.04445491222345775,200
NfL + slope,LDA,36,0.7750544794188862,0.05202941074822527,200,0.7223093220338983,0.04793337367815674,200,0.5921186440677966,0.018385403602580692,200,0.8525,0.07748134375373278,200,0.9441891891891891,0.02931726520411508,200,0.3315277777777778,0.030131633682007226,200
NfL + slope,LDA,54,0.8397019230769232,0.057504169946777595,200,0.7463605769230769,0.04864974535284877,200,0.5608461538461538,0.01066295788555588,200,0.931875,0.08663653282014164,200,0.9852702702702704,0.018732223312463017,200,0.20708333333333329,0.01925256284892038,200
NfL + slope,LDA,75,0.8480597014925373,0.05760815812816757,200,0.7611940298507462,0.0,200,0.5223880597014925,0.0,200,1.0,0.0,200,1.0,0.0,200,0.08571428571428569,0.0,200
NfL + slope,LogReg,12,0.7573540280857354,0.04576337139366255,200,0.6759756097560975,0.04604437794261187,200,0.695,0.05102214853100239,200,0.6569512195121952,0.041066607354221414,200,0.6198648648648648,0.04550624058170483,200,0.727972972972973,0.04550624058170483,200
NfL + slope,LogReg,24,0.7004258241758242,0.05459664582720005,200,0.6512087912087913,0.05325261883117056,200,0.5938461538461539,0.03063849302615296,200,0.7085714285714286,0.07586674463618821,200,0.8345945945945946,0.043059503712431155,200,0.41333333333333333,0.044255601037776426,200
NfL + slope,LogReg,36,0.7778753026634382,0.04892532003078574,200,0.7147972154963681,0.04852339518411183,200,0.5892372881355932,0.018611713221303228,200,0.8403571428571428,0.07843507714692054,200,0.9395945945945947,0.02967813729883482,200,0.32680555555555557,0.0305025300015802,200
NfL + slope,LogReg,54,0.866548076923077,0.05028571155769115,200,0.7403942307692307,0.04991201913406658,200,0.5595384615384615,0.010939620632124166,200,0.92125,0.088884417636009,200,0.982972972972973,0.019218252461839714,200,0.20472222222222217,0.019752092808002015,200
NfL + slope,LogReg,75,0.863681592039801,0.051343310714543657,200,0.7611940298507462,0.0,200,0.5223880597014925,0.0,200,1.0,0.0,200,1.0,0.0,200,0.08571428571428569,0.0,200
NfL + slope,RF,12,0.7155192165558019,0.04852466795872278,200,0.6476256467110126,0.046389205056073884,200,0.6637878787878787,0.05142931248039195,200,0.6314634146341463,0.04140822408513983,200,0.5917887624466571,0.045840083739134084,200,0.7000150150150151,0.045859815030251654,200
NfL + slope,RF,24,0.6696474358974359,0.05330509314540511,200,0.6329212454212454,0.052036106552475266,200,0.5834615384615385,0.030141943644589428,200,0.6823809523809524,0.0739731799952327,200,0.8197652916073969,0.04202014291146709,200,0.3981825396825397,0.04331171937687288,200
NfL + slope,RF,36,0.7610290556900726,0.04572957918265989,200,0.7092645278450362,0.046827187592952194,200,0.5874576271186441,0.017694211024293714,200,0.8310714285714286,0.07617991297317793,200,0.9361512929933983,0.028709477732506053,200,0.3233949579831933,0.029364340892622076,200
NfL + slope,RF,54,0.8266778846153846,0.06024688268108567,200,0.7206634615384615,0.059599327457097125,200,0.5600769230769231,0.014393882319765551,200,0.88125,0.10906610185050314,200,0.9747053398194285,0.023169934870873342,200,0.197696391435362,0.02341992085072645,200
NfL + slope,RF,75,0.818681592039801,0.10797562743575191,200,0.7271890547263682,0.09689292574388654,200,0.556044776119403,0.035408432473012834,200,0.8983333333333333,0.20105111838901027,200,0.9922987969932787,0.014783763687977706,200,0.08270418520584799,0.017973352966174746,200
NfL + slope,SVM,12,0.7279305247597931,0.05125041506801749,200,0.6763858093126386,0.047147076023211276,200,0.6954545454545454,0.052244057214909836,200,0.6573170731707317,0.042050094831512785,200,0.6202702702702703,0.04659605102951418,200,0.7283783783783784,0.04659605102951418,200
NfL + slope,SVM,24,0.5454784798534799,0.11137349419203758,200,0.5452518315018315,0.08856657863582389,200,0.5328846153846154,0.050956113735679466,200,0.5576190476190476,0.1261770435359682,200,0.7489189189189189,0.07161399768257656,200,0.3252777777777778,0.07360327539598148,200
NfL + slope,SVM,36,0.5614406779661018,0.13607313171781124,200,0.5417978208232446,0.10234584612064888,200,0.5228813559322034,0.03925594097778311,200,0.5607142857142857,0.1654357512635146,200,0.8337837837837838,0.06259731128889746,200,0.21805555555555553,0.0643361254913668,200
NfL + slope,SVM,54,0.7392980769230769,0.10157149166343715,200,0.6589711538461538,0.08373254110548045,200,0.5416923076923077,0.018352337776543683,200,0.77625,0.14911274443441716,200,0.9516216216216216,0.032240593391225356,200,0.17249999999999996,0.03313616542987048,200
NfL + slope,SVM,75,0.8274626865671643,0.0898320309502441,200,0.7498756218905472,0.06066650411933129,200,0.5214179104477611,0.00519998606737125,200,0.9783333333333333,0.11613302217129128,200,0.9981428571428572,0.009954259043253545,200,0.08385714285714284,0.009954259043253547,200
NfL + slope,kNN,12,0.7079379157427939,0.0463208351180052,200,0.6527272727272727,0.042936263227592586,200,0.7604545454545455,0.07370275572768013,200,0.545,0.06374270497804689,200,0.5743965190251997,0.037545098518577645,200,0.7423920350885426,0.05908347749458631,200
NfL + slope,kNN,24,0.6286080586080586,0.055856855748496845,200,0.5907806776556777,0.052303223006523514,200,0.6939423076923077,0.07552797274010842,200,0.4876190476190476,0.1020801437449464,200,0.7710492771747726,0.03546220139112521,200,0.39556195530649346,0.06450641490487811,200
NfL + slope,kNN,36,0.7004509685230025,0.05831168246662396,200,0.6509957627118643,0.057715947980412796,200,0.6694915254237288,0.06463544059076053,200,0.6325,0.11643648760407896,200,0.8857271757872376,0.03100789722845157,200,0.31504794399298164,0.04990198693692765,200
NfL + slope,kNN,54,0.7780144230769231,0.07493819358076471,200,0.7333509615384615,0.06465128978507388,200,0.676076923076923,0.06381929940402481,200,0.790625,0.13376171108265175,200,0.9640980495568229,0.02175347236755542,200,0.23494415966482016,0.04472163498888159,200
NfL + slope,kNN,75,0.7764800995024876,0.14400407113236643,200,0.7825248756218905,0.14638365637044753,200,0.8467164179104478,0.046546418654933856,200,0.7183333333333333,0.30278347645224457,200,0.9857616925622148,0.015163128042306104,200,0.17585497901987332,0.07609867336020368,200
Plasma-5,AdaBoost,12,0.5215021008403361,0.05643292636468425,200,0.5190966386554622,0.0495049236256272,200,0.564264705882353,0.08586720232901664,200,0.47392857142857137,0.08274060216798013,200,0.4651686374036305,0.046472967035931984,200,0.5750040617501426,0.057525653889306784,200
Plasma-5,AdaBoost,24,0.5829805996472663,0.061998400409981266,200,0.5774537037037036,0.05504194824496666,200,0.576574074074074,0.052037551998925,200,0.5783333333333333,0.0861144973344772,200,0.7786332710115539,0.041756869992488226,200,0.3478736348974133,0.049287205256149026,200
Plasma-5,AdaBoost,36,0.5971896955503513,0.07300972264503322,200,0.5768911007025761,0.06452610341424606,200,0.5516393442622951,0.04163336972665937,200,0.6021428571428572,0.1063345918844748,200,0.8579000060724427,0.037317162861284926,200,0.23629010715684426,0.042548446873869904,200
Plasma-5,AdaBoost,54,0.7344744318181818,0.05684172408791902,200,0.7147632575757575,0.049512158441466746,200,0.5501515151515151,0.0142805880410648,200,0.879375,0.08894402494189435,200,0.9741425098323365,0.01905932535299315,200,0.19158666382195794,0.01926792920680609,200
Plasma-5,AdaBoost,75,0.7744806763285024,0.13121047092176638,200,0.7025,0.0953131370825518,200,0.535,0.032610597214318256,200,0.87,0.19425012225071195,200,0.9898714748577464,0.014934383208561778,200,0.07506660201159003,0.015784639064728552,200
Plasma-5,ExTrees,12,0.5440126050420168,0.053587784803773235,200,0.525280112044818,0.05031718114347519,200,0.5279411764705882,0.05561372652699889,200,0.5226190476190475,0.04502063575995147,200,0.47236842105263155,0.04975965005047269,200,0.5776315789473684,0.0497596500504727,200
Plasma-5,ExTrees,24,0.6601432980599646,0.0573924696007106,200,0.6406349206349207,0.05178942751183249,200,0.5855555555555556,0.028973281267884506,200,0.6957142857142857,0.07469060908993028,200,0.8318947368421052,0.0412287773259107,200,0.394965250965251,0.04231210420559809,200
Plasma-5,ExTrees,36,0.6733723653395784,0.07163866102372189,200,0.6464110070257612,0.05568740147933317,200,0.5613934426229509,0.020755613013830294,200,0.7314285714285714,0.09064542553229744,200,0.9010695006747638,0.03337996554230217,200,0.27679054054054053,0.034268407138981716,200
Plasma-5,ExTrees,54,0.8111647727272726,0.04956160884654647,200,0.7568276515151515,0.034614514335954284,200,0.5555303030303029,0.007484219315882025,200,0.958125,0.06174480935602654,200,0.990945945945946,0.013350229049951623,200,0.20716216216216213,0.013350229049951666,200
Plasma-5,ExTrees,75,0.8572222222222223,0.09201866126957285,200,0.7304347826086957,0.06624706064315786,200,0.5192028985507247,0.005520588386929808,200,0.9416666666666668,0.12697353289938584,200,0.9951388888888889,0.010581127741615497,200,0.0784722222222222,0.010581127741615497,200
Plasma-5,GBM,12,0.524607843137255,0.06035780786769531,200,0.5147514005602241,0.054445391858811865,200,0.516764705882353,0.060535966939357866,200,0.5127380952380952,0.04855959744050276,200,0.4619155886902998,0.053772558124987956,200,0.5672632595001016,0.053917735406196536,200
Plasma-5,GBM,24,0.571358024691358,0.06506728468719779,200,0.5621031746031746,0.05731214620724161,200,0.5427777777777778,0.032336672691686746,200,0.5814285714285714,0.08290441011360922,200,0.7693119818777714,0.04553008448189219,200,0.33087800787800786,0.04693440389292651,200
Plasma-5,GBM,36,0.5735831381733021,0.06955536896349777,200,0.5583782201405152,0.06194185870586172,200,0.5303278688524591,0.024638171551606858,200,0.5864285714285714,0.1001460322304914,200,0.8481412437049471,0.03695355438920911,200,0.2228048868195927,0.03834105292632901,200
Plasma-5,GBM,54,0.7370170454545455,0.05896880231748664,200,0.7103219696969697,0.06364974024516909,200,0.5468939393939394,0.014135045191414206,200,0.87375,0.11415931519692621,200,0.9728113305613306,0.024542759449521865,200,0.18943823024705378,0.02457330084667884,200
Plasma-5,GBM,75,0.7655314009661837,0.14787392310602684,200,0.6898188405797101,0.10527774466879826,200,0.601304347826087,0.1058034362899423,200,0.7783333333333333,0.2637137595139989,200,0.985754606915163,0.01606746427231386,200,0.07879377157040193,0.023598074481974266,200
Plasma-5,LDA,12,0.5385329131652661,0.051896827164495736,200,0.526344537815126,0.047721276486498196,200,0.5291176470588236,0.05274456874823488,200,0.5235714285714286,0.04269798422476158,200,0.4734210526315789,0.04719250887999963,200,0.5786842105263158,0.047192508879999644,200
Plasma-5,LDA,24,0.6474911816578484,0.058312004046048506,200,0.6352513227513228,0.05186424056763226,200,0.5824074074074074,0.029043974717874076,200,0.6880952380952381,0.07468450641739045,200,0.8276315789473684,0.041273016704347375,200,0.3905405405405405,0.042388503642302705,200
Plasma-5,LDA,36,0.639016393442623,0.06951315340688705,200,0.6356118266978923,0.06027810593109727,200,0.5572950819672131,0.022503826214276258,200,0.7139285714285714,0.09805238564791827,200,0.8946052631578947,0.036124563133443505,200,0.2701351351351351,0.0371009026775907,200
Plasma-5,LDA,54,0.7766382575757576,0.06002992892807623,200,0.7358049242424243,0.04721906230631297,200,0.5509848484848484,0.010209526985148735,200,0.920625,0.08422859762747718,200,0.9828378378378378,0.018211588676211234,200,0.19905405405405405,0.018211588676211296,200
Plasma-5,LDA,75,0.8303381642512078,0.12149137904910645,200,0.7,0.08673776284731452,200,0.5166666666666666,0.007228146903942852,200,0.8833333333333333,0.16624737879068613,200,0.9902777777777777,0.013853948232557192,200,0.07361111111111107,0.013853948232557188,200
Plasma-5,LogReg,12,0.5381512605042017,0.05178300233969424,200,0.5255462184873949,0.04778461625253149,200,0.528235294117647,0.05281457585806116,200,0.5228571428571428,0.042754656647001885,200,0.47263157894736835,0.047255146820370485,200,0.5778947368421052,0.04725514682037049,200
Plasma-5,LogReg,24,0.6498500881834215,0.05785468676813515,200,0.6369047619047619,0.05220745384557427,200,0.5833333333333334,0.029236174153521612,200,0.6904761904761905,0.07517873353762695,200,0.8289473684210527,0.04154614221816228,200,0.3918918918918919,0.042669010926761244,200
Plasma-5,LogReg,36,0.6458723653395785,0.0673797798887489,200,0.6373682669789227,0.059449401361427456,200,0.5579508196721311,0.02219444317493289,200,0.7167857142857144,0.09670435954792211,200,0.8956578947368421,0.03562792193870812,200,0.2712162162162162,0.03659083874786244,200
Plasma-5,LogReg,54,0.7881912878787878,0.055212051560136526,200,0.7449147727272727,0.041559926637946346,200,0.5529545454545454,0.008985930083880269,200,0.936875,0.07413392319201238,200,0.9863513513513514,0.016028956365840466,200,0.20256756756756755,0.016028956365840508,200
Plasma-5,LogReg,75,0.8481642512077294,0.10215660418867542,200,0.711304347826087,0.08061188422588236,200,0.5176086956521739,0.006717657018823504,200,0.905,0.15450611143294113,200,0.9920833333333333,0.012875509286078439,200,0.07541666666666663,0.012875509286078439,200
Plasma-5,RF,12,0.5225560224089636,0.053684685597563155,200,0.5183018207282913,0.048160209994060295,200,0.5202941176470588,0.053269419575248014,200,0.5163095238095238,0.04306915600095852,200,0.46546221322537107,0.04762412056254512,200,0.5707361308677098,0.047629294630809,200
Plasma-5,RF,24,0.6306459435626103,0.055213664063690805,200,0.6126455026455027,0.04726217757054338,200,0.5698148148148148,0.026366860077072327,200,0.6554761904761905,0.06818051812146175,200,0.8096390013495277,0.037616195662201896,200,0.37206831831831827,0.03862124222169545,200
Plasma-5,RF,36,0.6514461358313817,0.06638443640225387,200,0.6183899297423887,0.06208427225443315,200,0.5510655737704918,0.02322326029346267,200,0.6857142857142857,0.10101525445522105,200,0.8842577597840756,0.03719812345271212,200,0.25956456456456456,0.03822422892664109,200
Plasma-5,RF,54,0.776311553030303,0.05235450827260706,200,0.7309753787878788,0.05618437979084756,200,0.5500757575757576,0.012358487374211002,200,0.911875,0.1000922156472012,200,0.980945945945946,0.021641560139935366,200,0.19722222222222222,0.021702910181542585,200
Plasma-5,RF,75,0.7823429951690822,0.1225855745809277,200,0.6687318840579709,0.1024673406900211,200,0.527463768115942,0.03287235914710572,200,0.81,0.20737383738322468,200,0.9848865095494317,0.016044411437886676,200,0.06915586295825978,0.017277910490383717,200
Plasma-5,SVM,12,0.4716299019607843,0.06149014579931132,200,0.4805147058823529,0.05437076598253701,200,0.47852941176470587,0.06004568401014411,200,0.4825,0.04871188560388662,200,0.4281072874493927,0.05376148015424205,200,0.5333534850640114,0.05377580275291853,200
Plasma-5,SVM,24,0.5677028218694885,0.11235304637484568,200,0.5671296296296297,0.09844400130067256,200,0.5442592592592592,0.05512864072837669,200,0.59,0.1417593618729686,200,0.7734210526315789,0.07834069998242994,200,0.33486486486486483,0.08045801619817136,200
Plasma-5,SVM,36,0.6230005854800936,0.10501393752363493,200,0.5921399297423887,0.08710164420974568,200,0.5410655737704918,0.03251794717163837,200,0.6432142857142857,0.14168534124785306,200,0.8685526315789474,0.052199862564998464,200,0.24337837837837836,0.05361066966134981,200
Plasma-5,SVM,54,0.7680587121212121,0.058471355285335105,200,0.7231912878787878,0.06441635639218357,200,0.5482575757575757,0.013927860841553195,200,0.898125,0.11490485194281395,200,0.977972972972973,0.024844292311959754,200,0.19418918918918915,0.024844292311959795,200
Plasma-5,SVM,75,0.6590096618357488,0.26101485576964556,200,0.5973913043478261,0.17315982838897848,200,0.5081159420289856,0.014429985699081556,200,0.6866666666666668,0.3318896710788755,200,0.9738888888888888,0.02765747258990632,200,0.05722222222222218,0.027657472589906307,200
Plasma-5,kNN,12,0.5176295518207283,0.05745718069157006,200,0.5067331932773109,0.051219711729998584,200,0.6463235294117647,0.09018139116667893,200,0.3671428571428571,0.08507512081977789,200,0.45268790073419796,0.04098252483174977,200,0.5617490978065962,0.07238042442251479,200
Plasma-5,kNN,24,0.5997530864197531,0.06008068011822167,200,0.5786375661375661,0.05504371372615154,200,0.6720370370370371,0.07162790491045674,200,0.4852380952380952,0.10732045051359065,200,0.7713479962076972,0.037412838251215885,200,0.3674974345657235,0.06220444303915888,200
Plasma-5,kNN,36,0.6509250585480093,0.06846157076967226,200,0.6164110070257611,0.06571861744729383,200,0.6763934426229509,0.0621748659027444,200,0.5564285714285714,0.13933011422582528,200,0.8706233812164524,0.03398790228883083,200,0.28326727532892954,0.05457930355580856,200
Plasma-5,kNN,54,0.7359659090909091,0.07596072104518792,200,0.7185227272727271,0.07616443208101199,200,0.6395454545454545,0.0534142812887475,200,0.7975,0.1577957461005752,200,0.9641588720212623,0.026891401583773226,200,0.21230741526003738,0.0374075238491095,200
Plasma-5,kNN,75,0.7212681159420291,0.13147626649205119,200,0.6982246376811594,0.12041411931327878,200,0.8331159420289854,0.05049737367783072,200,0.5633333333333332,0.26395184238362634,200,0.9782217253308931,0.01257254470179324,200,0.1267866029160113,0.05276623604740966,200
Plasma-5 + NfL,AdaBoost,12,0.6295861049519587,0.05045273056218107,200,0.6052439024390244,0.049722992596519716,200,0.625,0.057031602625321344,200,0.5854878048780487,0.04838036042609616,200,0.548413997535318,0.048721087664419745,200,0.6598864992299528,0.049831063568056284,200
Plasma-5 + NfL,AdaBoost,24,0.6703136446886446,0.05532412863448656,200,0.6205563186813187,0.05323375316578605,200,0.5868269230769231,0.04043899462503355,200,0.6542857142857144,0.07847728702853704,200,0.8078861861455651,0.04221785606459581,200,0.3905266421861231,0.046011225973555135,200
Plasma-5 + NfL,AdaBoost,36,0.7489800242130751,0.06284921523487805,200,0.6738589588377724,0.06270609043701118,200,0.5809322033898305,0.02996215174519269,200,0.7667857142857143,0.10189404632884037,200,0.9130732046037222,0.037869439864547286,200,0.3029638368004363,0.04057539377259912,200
Plasma-5 + NfL,AdaBoost,54,0.8476971153846153,0.05327424357936903,200,0.7502692307692308,0.047142559394953085,200,0.5655384615384615,0.014405652404755042,200,0.935,0.08308589730909986,200,0.9860330543093702,0.017872011495579564,200,0.2094899626517273,0.019163322383813818,200
Plasma-5 + NfL,AdaBoost,75,0.8045895522388059,0.13032907205806535,200,0.6889427860696518,0.11207682907814306,200,0.5245522388059701,0.017538929090295766,200,0.8533333333333333,0.21563664456455903,200,0.9876794298636403,0.018111591323920345,200,0.07439652648778186,0.018780691288854557,200
Plasma-5 + NfL,ExTrees,12,0.6638137472283813,0.05355640090427653,200,0.6132150776053215,0.05571709220216033,200,0.6254545454545455,0.06174056162942092,200,0.6009756097560977,0.04969362277489973,200,0.5578378378378378,0.05506590631813214,200,0.6659459459459459,0.05506590631813214,200
Plasma-5 + NfL,ExTrees,24,0.7207440476190476,0.058100519015228426,200,0.6426854395604396,0.05152486529339953,200,0.5889423076923077,0.029644443045517548,200,0.6964285714285714,0.0734052875412815,200,0.8277027027027027,0.041662460496403014,200,0.40625,0.04281975106574755,200
Plasma-5 + NfL,ExTrees,36,0.7547094430992736,0.07134017850384662,200,0.6686198547215497,0.060442784296785235,200,0.5715254237288135,0.023183533702876576,200,0.7657142857142857,0.09770203489069393,200,0.9113513513513515,0.03696833752620856,200,0.2977777777777778,0.03799523579082542,200
Plasma-5 + NfL,ExTrees,54,0.8824615384615384,0.04635295603260553,200,0.7663653846153846,0.030866011545521328,200,0.5652307692307692,0.006765153215456709,200,0.9675,0.05496686987558595,200,0.992972972972973,0.011884728621748285,200,0.21499999999999997,0.012214859972352447,200
Plasma-5 + NfL,ExTrees,75,0.872860696517413,0.08136944019886581,200,0.7524875621890547,0.038045846500204414,200,0.521641791044776,0.0032610725571603724,200,0.9833333333333333,0.07283062044324848,200,0.9985714285714287,0.0062426246094213055,200,0.08428571428571427,0.006242624609421303,200
Plasma-5 + NfL,GBM,12,0.6251884700665188,0.04824590241353795,200,0.5952716186252771,0.0479595489750223,200,0.605909090909091,0.05318485603360293,200,0.5846341463414634,0.04290584897721344,200,0.5400465951781741,0.04738855230678889,200,0.6482754182754182,0.04741703553564023,200
Plasma-5 + NfL,GBM,24,0.6700091575091576,0.057271059754587815,200,0.6291254578754579,0.054011985949094815,200,0.5813461538461538,0.031128913367166174,200,0.6769047619047619,0.0769579525749104,200,0.8166963015647226,0.043668700346932515,200,0.3950277777777778,0.0448952792978246,200
Plasma-5 + NfL,GBM,36,0.7334594430992736,0.06254429266090035,200,0.6692372881355932,0.059882234165332233,200,0.5734745762711865,0.02353072316307508,200,0.765,0.09728917235822226,200,0.9114143817215062,0.036593558492682234,200,0.2985309237331296,0.03771926404976455,200
Plasma-5 + NfL,GBM,54,0.8343557692307693,0.05648933527140595,200,0.7550528846153846,0.04633949879600472,200,0.5632307692307692,0.01043663330767381,200,0.946875,0.08259064990821484,200,0.9885277382645803,0.017823891450379988,200,0.21062301587301582,0.01837463326036913,200
Plasma-5 + NfL,GBM,75,0.7762189054726369,0.15042847938381726,200,0.674639303482587,0.12707403454758837,200,0.6226119402985074,0.10635589170252986,200,0.7266666666666667,0.29277547074548455,200,0.9819757526633448,0.018449090483777374,200,0.07923656412343107,0.030242517351689268,200
Plasma-5 + NfL,LDA,12,0.6950258684405025,0.04991567328420972,200,0.6495861049519586,0.05229851796771767,200,0.6657575757575758,0.057952411802065534,200,0.6334146341463415,0.04664462413336984,200,0.5937837837837838,0.051687286201842264,200,0.7018918918918919,0.05168728620184227,200
Plasma-5 + NfL,LDA,24,0.7059249084249085,0.054602560424147746,200,0.6318223443223443,0.05350923917023439,200,0.5826923076923076,0.030786137604792384,200,0.6809523809523809,0.07623234073567639,200,0.8189189189189189,0.043267004201329874,200,0.3972222222222222,0.044468865429144584,200
Plasma-5 + NfL,LDA,36,0.7331598062953995,0.06250184986281278,200,0.6637590799031478,0.05218916694965374,200,0.5696610169491525,0.02001776266562063,200,0.7578571428571429,0.08436057123368688,200,0.9083783783783784,0.03192021614247616,200,0.2947222222222222,0.03280688881310044,200
Plasma-5 + NfL,LDA,54,0.8657211538461539,0.047822262337623246,200,0.7695240384615384,0.034385267502738334,200,0.565923076923077,0.007536496986901546,200,0.973125,0.0612340380185751,200,0.9941891891891892,0.013239792004016213,200,0.21624999999999997,0.013607564004127813,200
Plasma-5 + NfL,LDA,75,0.8382089552238806,0.10664735100210064,200,0.6993781094527363,0.08353230785801848,200,0.5170895522388059,0.007159912102115843,200,0.8816666666666667,0.15990470361392115,200,0.9898571428571428,0.01370611745262184,200,0.07557142857142855,0.013706117452621827,200
Plasma-5 + NfL,LogReg,12,0.6963340724316335,0.04958299166605581,200,0.6499963045084997,0.05176169016290527,200,0.6662121212121213,0.057357548558895036,200,0.6337804878048781,0.046165831766915494,200,0.5941891891891892,0.05115673249847393,200,0.7022972972972973,0.05115673249847393,200
Plasma-5 + NfL,LogReg,24,0.7088278388278388,0.053363194463711294,200,0.6353319597069597,0.05213793641616453,200,0.5847115384615384,0.02999716889697141,200,0.6859523809523809,0.07427870393535772,200,0.8217567567567567,0.042158183314662506,200,0.4001388888888889,0.04332924396229201,200
Plasma-5 + NfL,LogReg,36,0.734727602905569,0.06394257476200535,200,0.6686198547215497,0.0497579084750996,200,0.5715254237288135,0.01908522516853134,200,0.7657142857142857,0.08043059178166785,200,0.9113513513513515,0.03043319689036084,200,0.2977777777777778,0.03127856347064861,200
Plasma-5 + NfL,LogReg,54,0.8735192307692309,0.04392264653923347,200,0.7730336538461539,0.02705069728978165,200,0.5666923076923076,0.005928919953924721,200,0.979375,0.04817247462563853,200,0.9955405405405405,0.010415670189327217,200,0.21763888888888885,0.010704994361253026,200
Plasma-5 + NfL,LogReg,75,0.8591044776119403,0.09400784365259096,200,0.7098258706467662,0.08150115993608319,200,0.5179850746268656,0.006985813708807087,200,0.9016666666666667,0.15601650616335938,200,0.9915714285714285,0.013372843385430787,200,0.07728571428571426,0.013372843385430818,200
Plasma-5 + NfL,RF,12,0.6570934959349592,0.05263885229252986,200,0.6195048041389505,0.05282757921618331,200,0.6324242424242424,0.05853866886117607,200,0.6065853658536585,0.04711648957119051,200,0.5640540540540541,0.052210164119427346,200,0.6721621621621621,0.05221016411942735,200
Plasma-5 + NfL,RF,24,0.705952380952381,0.056637219568828175,200,0.6450251831501832,0.052256249764020414,200,0.5902884615384615,0.03006523959025833,200,0.6997619047619048,0.07444725993778252,200,0.8295945945945946,0.042253850234957625,200,0.4081944444444444,0.04342756829703982,200
Plasma-5 + NfL,RF,36,0.7488317191283294,0.06400609089471793,200,0.679888014527845,0.0574937545003613,200,0.5758474576271186,0.022052398986439986,200,0.7839285714285714,0.0929351100142827,200,0.9182432432432432,0.035164636221620506,200,0.3048611111111111,0.03614143167222107,200
Plasma-5 + NfL,RF,54,0.8461923076923077,0.04969352416710623,200,0.7632067307692307,0.04115050408155453,200,0.5645384615384615,0.009019288565820138,200,0.961875,0.07328171959728891,200,0.9917567567567568,0.01584469612914352,200,0.21374999999999997,0.01628482657717533,200
Plasma-5 + NfL,RF,75,0.8032338308457712,0.11553072582256353,200,0.7028109452736317,0.10062737917817569,200,0.523955223880597,0.02107568770118759,200,0.8816666666666667,0.20021624267342153,200,0.9902106097139937,0.01632412291555512,200,0.07638110423831172,0.01682366205227922,200
Plasma-5 + NfL,SVM,12,0.6805728011825574,0.05014448804685034,200,0.6399538063562453,0.04933431774503135,200,0.6551515151515152,0.05456068007388658,200,0.6247560975609756,0.044126398294930036,200,0.5842567567567568,0.04877030490118713,200,0.6923798798798799,0.04874468978889833,200
Plasma-5 + NfL,SVM,24,0.7281593406593407,0.054585477680721785,200,0.6527129120879122,0.04678497284784626,200,0.5947115384615385,0.02691738163848691,200,0.7107142857142857,0.06665256405720563,200,0.8358108108108108,0.03782983365408968,200,0.41458333333333336,0.0388806623667033,200
Plasma-5 + NfL,SVM,36,0.7624424939467311,0.06311000920888066,200,0.6911561743341404,0.056159434669905056,200,0.5801694915254237,0.02154060507886772,200,0.802142857142857,0.09077826426094256,200,0.9251351351351351,0.03434853242305936,200,0.3119444444444444,0.03530265832369987,200
Plasma-5 + NfL,SVM,54,0.8346346153846155,0.08026467980932646,200,0.7200384615384615,0.07257167463086793,200,0.5550769230769231,0.01590612046703954,200,0.885,0.12923722879469624,200,0.9751351351351352,0.027943184604258625,200,0.19666666666666666,0.028719384176599163,200
Plasma-5 + NfL,SVM,75,0.8309452736318409,0.15986275860595836,200,0.6671641791044776,0.1142576211114158,200,0.5143283582089552,0.009793510380978485,200,0.82,0.2187217318418531,200,0.9845714285714285,0.018747577015016,200,0.07028571428571426,0.018747577015016,200
Plasma-5 + NfL,kNN,12,0.6308314855875832,0.05210845059200442,200,0.5969013303769402,0.04782624753603786,200,0.7263636363636364,0.08274659508805439,200,0.4674390243902439,0.06953750966280989,200,0.5236680601521025,0.039799086560338225,200,0.683892225357091,0.0667739799054114,200
Plasma-5 + NfL,kNN,24,0.7072000915750916,0.05435810835656428,200,0.6636309523809524,0.051152551720574355,200,0.7125,0.06410820101488059,200,0.6147619047619047,0.09644958101872826,200,0.8219605820889805,0.0369098365549026,200,0.46741405077552217,0.06207535485192089,200
Plasma-5 + NfL,kNN,36,0.770747578692494,0.06254579408753465,200,0.7254782082324455,0.06267096440474974,200,0.6938135593220339,0.0602924149621017,200,0.7571428571428571,0.12628175778998388,200,0.9248515592421398,0.03502768903373229,200,0.37287043588957114,0.05564991586796877,200
