group,time,surv,n_risk,strata,repeat_id,signature
Low,18,0.5307692307692314,69,group=Low,62,Plasma-5
High,19,0.2542372881355934,30,group=High,62,Plasma-5
Low,19,0.5076923076923083,67,group=Low,62,Plasma-5
High,20,0.24576271186440693,29,group=High,62,Plasma-5
Low,20,0.4846153846153853,63,group=Low,62,Plasma-5
High,21,0.2203389830508476,26,group=High,62,Plasma-5
Low,21,0.4615384615384621,60,group=Low,62,Plasma-5
High,22,0.21186440677966115,25,group=High,62,Plasma-5
Low,22,0.44615384615384673,58,group=Low,62,Plasma-5
High,23,0.21186440677966115,25,group=High,62,Plasma-5
Low,23,0.41538461538461585,54,group=Low,62,Plasma-5
High,24,0.16101694915254247,20,group=High,62,Plasma-5
Low,24,0.39985207100591763,52,group=Low,62,Plasma-5
High,25,0.14406779661016958,18,group=High,62,Plasma-5
Low,25,0.3841715976331365,49,group=Low,62,Plasma-5
High,26,0.14406779661016958,17,group=High,62,Plasma-5
Low,26,0.36065088757396485,46,group=Low,62,Plasma-5
High,27,0.13559322033898313,16,group=High,62,Plasma-5
Low,27,0.34497041420118374,44,group=Low,62,Plasma-5
High,28,0.13559322033898313,16,group=High,62,Plasma-5
Low,28,0.34497041420118374,44,group=Low,62,Plasma-5
High,29,0.1101694915254238,13,group=High,62,Plasma-5
Low,29,0.34497041420118374,44,group=Low,62,Plasma-5
High,30,0.10169491525423735,12,group=High,62,Plasma-5
Low,30,0.33694784642906317,43,group=Low,62,Plasma-5
High,31,0.0932203389830509,11,group=High,62,Plasma-5
Low,31,0.3289252786569426,41,group=Low,62,Plasma-5
High,32,0.0932203389830509,11,group=High,62,Plasma-5
Low,32,0.31288014311270146,39,group=Low,62,Plasma-5
High,33,0.0932203389830509,11,group=High,62,Plasma-5
Low,33,0.3048575753405809,38,group=Low,62,Plasma-5
High,34,0.08474576271186446,10,group=High,62,Plasma-5
Low,34,0.28881243979633986,36,group=Low,62,Plasma-5
High,35,0.08474576271186446,10,group=High,62,Plasma-5
Low,35,0.28881243979633986,36,group=Low,62,Plasma-5
High,36,0.08474576271186446,10,group=High,62,Plasma-5
Low,36,0.2807898720242193,35,group=Low,62,Plasma-5
High,37,0.08474576271186446,10,group=High,62,Plasma-5
Low,37,0.26474473647997815,33,group=Low,62,Plasma-5
High,38,0.06779661016949157,8,group=High,62,Plasma-5
Low,38,0.2567221687078576,32,group=Low,62,Plasma-5
High,39,0.06779661016949157,8,group=High,62,Plasma-5
Low,39,0.2406770331636165,30,group=Low,62,Plasma-5
High,40,0.06779661016949157,8,group=High,62,Plasma-5
Low,40,0.2406770331636165,30,group=Low,62,Plasma-5
High,41,0.05932203389830512,7,group=High,62,Plasma-5
Low,41,0.2406770331636165,30,group=Low,62,Plasma-5
High,42,0.05932203389830512,7,group=High,62,Plasma-5
Low,42,0.2406770331636165,30,group=Low,62,Plasma-5
High,43,0.05932203389830512,7,group=High,62,Plasma-5
Low,43,0.2406770331636165,30,group=Low,62,Plasma-5
High,44,0.05932203389830512,7,group=High,62,Plasma-5
Low,44,0.2406770331636165,30,group=Low,62,Plasma-5
High,45,0.050847457627118675,6,group=High,62,Plasma-5
Low,45,0.2240786170833671,27,group=Low,62,Plasma-5
High,46,0.04237288135593223,5,group=High,62,Plasma-5
Low,46,0.2240786170833671,27,group=Low,62,Plasma-5
High,47,0.04237288135593223,5,group=High,62,Plasma-5
Low,47,0.2240786170833671,27,group=Low,62,Plasma-5
High,48,0.04237288135593223,5,group=High,62,Plasma-5
Low,48,0.2240786170833671,27,group=Low,62,Plasma-5
High,49,0.04237288135593223,5,group=High,62,Plasma-5
Low,49,0.2240786170833671,27,group=Low,62,Plasma-5
High,50,0.03389830508474578,4,group=High,62,Plasma-5
Low,50,0.2240786170833671,27,group=Low,62,Plasma-5
High,51,0.025423728813559338,3,group=High,62,Plasma-5
Low,51,0.2240786170833671,27,group=Low,62,Plasma-5
High,52,0.025423728813559338,3,group=High,62,Plasma-5
Low,52,0.20748020100311768,25,group=Low,62,Plasma-5
High,53,0.01694915254237289,2,group=High,62,Plasma-5
Low,53,0.20748020100311768,25,group=Low,62,Plasma-5
High,54,0.008474576271186446,1,group=High,62,Plasma-5
Low,54,0.20748020100311768,25,group=Low,62,Plasma-5
High,55,0.008474576271186446,1,group=High,62,Plasma-5
Low,55,0.20748020100311768,25,group=Low,62,Plasma-5
High,56,0.008474576271186446,1,group=High,62,Plasma-5
Low,56,0.20748020100311768,25,group=Low,62,Plasma-5
High,57,0.008474576271186446,1,group=High,62,Plasma-5
Low,57,0.19918099296299296,24,group=Low,62,Plasma-5
High,58,0.008474576271186446,1,group=High,62,Plasma-5
Low,58,0.19918099296299296,24,group=Low,62,Plasma-5
High,59,0.008474576271186446,1,group=High,62,Plasma-5
Low,59,0.19088178492286825,23,group=Low,62,Plasma-5
High,60,0.008474576271186446,1,group=High,62,Plasma-5
Low,60,0.18258257688274354,22,group=Low,62,Plasma-5
High,61,0,0,group=High,62,Plasma-5
Low,61,0.17428336884261883,21,group=Low,62,Plasma-5
High,62,0,0,group=High,62,Plasma-5
Low,62,0.17428336884261883,21,group=Low,62,Plasma-5
High,63,0,0,group=High,62,Plasma-5
Low,63,0.1651105599561652,19,group=Low,62,Plasma-5
High,64,0,0,group=High,62,Plasma-5
Low,64,0.15593775106971156,17,group=Low,62,Plasma-5
High,65,0,0,group=High,62,Plasma-5
Low,65,0.15593775106971156,17,group=Low,62,Plasma-5
High,66,0,0,group=High,62,Plasma-5
Low,66,0.15593775106971156,15,group=Low,62,Plasma-5
High,67,0,0,group=High,62,Plasma-5
Low,67,0.15593775106971156,15,group=Low,62,Plasma-5
High,68,0,0,group=High,62,Plasma-5
Low,68,0.15593775106971156,15,group=Low,62,Plasma-5
High,69,0,0,group=High,62,Plasma-5
Low,69,0.14554190099839745,14,group=Low,62,Plasma-5
High,70,0,0,group=High,62,Plasma-5
Low,70,0.14554190099839745,14,group=Low,62,Plasma-5
High,71,0,0,group=High,62,Plasma-5
Low,71,0.13514605092708334,13,group=Low,62,Plasma-5
High,72,0,0,group=High,62,Plasma-5
Low,72,0.13514605092708334,13,group=Low,62,Plasma-5
High,73,0,0,group=High,62,Plasma-5
Low,73,0.13514605092708334,12,group=Low,62,Plasma-5
High,74,0,0,group=High,62,Plasma-5
Low,74,0.13514605092708334,11,group=Low,62,Plasma-5
High,75,0,0,group=High,62,Plasma-5
Low,75,0.13514605092708334,9,group=Low,62,Plasma-5
High,76,0,0,group=High,62,Plasma-5
Low,76,0.13514605092708334,9,group=Low,62,Plasma-5
High,77,0,0,group=High,62,Plasma-5
Low,77,0.13514605092708334,9,group=Low,62,Plasma-5
High,78,0,0,group=High,62,Plasma-5
Low,78,0.13514605092708334,9,group=Low,62,Plasma-5
High,79,0,0,group=High,62,Plasma-5
Low,79,0.13514605092708334,8,group=Low,62,Plasma-5
High,80,0,0,group=High,62,Plasma-5
Low,80,0.13514605092708334,8,group=Low,62,Plasma-5
High,81,0,0,group=High,62,Plasma-5
Low,81,0.11825279456119793,7,group=Low,62,Plasma-5
High,82,0,0,group=High,62,Plasma-5
Low,82,0.11825279456119793,7,group=Low,62,Plasma-5
High,83,0,0,group=High,62,Plasma-5
Low,83,0.1013595381953125,6,group=Low,62,Plasma-5
High,84,0,0,group=High,62,Plasma-5
Low,84,0.1013595381953125,6,group=Low,62,Plasma-5
High,85,0,0,group=High,62,Plasma-5
Low,85,0.1013595381953125,5,group=Low,62,Plasma-5
High,86,0,0,group=High,62,Plasma-5
Low,86,0.1013595381953125,5,group=Low,62,Plasma-5
High,87,0,0,group=High,62,Plasma-5
Low,87,0.1013595381953125,5,group=Low,62,Plasma-5
High,88,0,0,group=High,62,Plasma-5
Low,88,0.08108763055625001,4,group=Low,62,Plasma-5
High,89,0,0,group=High,62,Plasma-5
Low,89,0.08108763055625001,4,group=Low,62,Plasma-5
High,90,0,0,group=High,62,Plasma-5
Low,90,0.08108763055625001,4,group=Low,62,Plasma-5
High,91,0,0,group=High,62,Plasma-5
Low,91,0.08108763055625001,4,group=Low,62,Plasma-5
High,92,0,0,group=High,62,Plasma-5
Low,92,0.08108763055625001,4,group=Low,62,Plasma-5
High,93,0,0,group=High,62,Plasma-5
Low,93,0.08108763055625001,4,group=Low,62,Plasma-5
High,94,0,0,group=High,62,Plasma-5
Low,94,0.08108763055625001,4,group=Low,62,Plasma-5
High,95,0,0,group=High,62,Plasma-5
Low,95,0.08108763055625001,4,group=Low,62,Plasma-5
High,96,0,0,group=High,62,Plasma-5
Low,96,0.08108763055625001,3,group=Low,62,Plasma-5
High,97,0,0,group=High,62,Plasma-5
Low,97,0.08108763055625001,3,group=Low,62,Plasma-5
High,98,0,0,group=High,62,Plasma-5
Low,98,0.08108763055625001,3,group=Low,62,Plasma-5
High,99,0,0,group=High,62,Plasma-5
Low,99,0.08108763055625001,3,group=Low,62,Plasma-5
High,100,0,0,group=High,62,Plasma-5
Low,100,0.08108763055625001,3,group=Low,62,Plasma-5
High,0,1,123,group=High,63,Plasma-5
Low,0,1,125,group=Low,63,Plasma-5
High,1,0.991869918699187,122,group=High,63,Plasma-5
Low,1,0.992,124,group=Low,63,Plasma-5
High,2,0.9430894308943092,117,group=High,63,Plasma-5
Low,2,0.952,119,group=Low,63,Plasma-5
High,3,0.8861788617886182,111,group=High,63,Plasma-5
Low,3,0.8799999999999999,112,group=Low,63,Plasma-5
High,4,0.8455284552845531,104,group=High,63,Plasma-5
Low,4,0.8639999999999999,110,group=Low,63,Plasma-5
High,5,0.8130081300813011,100,group=High,63,Plasma-5
Low,5,0.8319999999999999,104,group=Low,63,Plasma-5
High,6,0.7886178861788621,97,group=High,63,Plasma-5
Low,6,0.7759999999999998,97,group=Low,63,Plasma-5
High,7,0.7398373983739841,91,group=High,63,Plasma-5
Low,7,0.7519999999999998,95,group=Low,63,Plasma-5
High,8,0.682926829268293,86,group=High,63,Plasma-5
Low,8,0.7439999999999998,93,group=Low,63,Plasma-5
High,9,0.658536585365854,83,group=High,63,Plasma-5
Low,9,0.6879999999999997,86,group=Low,63,Plasma-5
High,10,0.5934959349593499,73,group=High,63,Plasma-5
Low,10,0.6559999999999997,82,group=Low,63,Plasma-5
High,11,0.552845528455285,68,group=High,63,Plasma-5
Low,11,0.6239999999999997,79,group=Low,63,Plasma-5
High,12,0.5040650406504069,63,group=High,63,Plasma-5
Low,12,0.5999999999999996,75,group=Low,63,Plasma-5
High,13,0.4390243902439027,54,group=High,63,Plasma-5
Low,13,0.5919999999999996,74,group=Low,63,Plasma-5
High,14,0.41463414634146367,52,group=High,63,Plasma-5
Low,14,0.5679999999999996,71,group=Low,63,Plasma-5
High,15,0.3658536585365856,45,group=High,63,Plasma-5
Low,15,0.5599999999999996,70,group=Low,63,Plasma-5
High,16,0.33333333333333354,41,group=High,63,Plasma-5
Low,16,0.5599999999999996,70,group=Low,63,Plasma-5
High,17,0.31707317073170754,39,group=High,63,Plasma-5
Low,17,0.5519999999999996,69,group=Low,63,Plasma-5
High,18,0.27642276422764256,34,group=High,63,Plasma-5
Low,18,0.5439999999999996,68,group=Low,63,Plasma-5
High,19,0.26016260162601657,32,group=High,63,Plasma-5
Low,19,0.5119999999999996,65,group=Low,63,Plasma-5
High,20,0.25203252032520357,31,group=High,63,Plasma-5
Low,20,0.48799999999999955,61,group=Low,63,Plasma-5
High,21,0.2195121951219515,27,group=High,63,Plasma-5
Low,21,0.47199999999999953,59,group=Low,63,Plasma-5
High,22,0.21138211382113847,26,group=High,63,Plasma-5
Low,22,0.4559999999999996,57,group=Low,63,Plasma-5
High,23,0.21138211382113847,26,group=High,63,Plasma-5
Low,23,0.4239999999999996,53,group=Low,63,Plasma-5
High,24,0.16260162601626035,21,group=High,63,Plasma-5
Low,24,0.40784313725490157,51,group=Low,63,Plasma-5
High,25,0.1463414634146343,19,group=High,63,Plasma-5
Low,25,0.3915294117647055,48,group=Low,63,Plasma-5
High,26,0.13821138211382128,17,group=High,63,Plasma-5
Low,26,0.37521568627450946,46,group=Low,63,Plasma-5
High,27,0.13008130081300825,16,group=High,63,Plasma-5
Low,27,0.3589019607843134,44,group=Low,63,Plasma-5
High,28,0.13008130081300825,16,group=High,63,Plasma-5
Low,28,0.3589019607843134,44,group=Low,63,Plasma-5
High,29,0.10569105691056922,13,group=High,63,Plasma-5
Low,29,0.3589019607843134,44,group=Low,63,Plasma-5
High,30,0.09756097560975621,12,group=High,63,Plasma-5
Low,30,0.35055540355677123,43,group=Low,63,Plasma-5
High,31,0.08943089430894319,11,group=High,63,Plasma-5
Low,31,0.34220884632922904,41,group=Low,63,Plasma-5
High,32,0.08943089430894319,11,group=High,63,Plasma-5
Low,32,0.3255157318741447,39,group=Low,63,Plasma-5
High,33,0.08943089430894319,11,group=High,63,Plasma-5
Low,33,0.3171691746466025,38,group=Low,63,Plasma-5
High,34,0.08130081300813016,10,group=High,63,Plasma-5
Low,34,0.3004760601915182,36,group=Low,63,Plasma-5
High,35,0.08130081300813016,10,group=High,63,Plasma-5
Low,35,0.3004760601915182,36,group=Low,63,Plasma-5
High,36,0.08130081300813016,10,group=High,63,Plasma-5
Low,36,0.292129502963976,35,group=Low,63,Plasma-5
High,37,0.08130081300813016,10,group=High,63,Plasma-5
Low,37,0.2754363885088916,33,group=Low,63,Plasma-5
High,38,0.06504065040650413,8,group=High,63,Plasma-5
Low,38,0.26708983128134944,32,group=Low,63,Plasma-5
High,39,0.06504065040650413,8,group=High,63,Plasma-5
Low,39,0.2503967168262651,30,group=Low,63,Plasma-5
High,40,0.06504065040650413,8,group=High,63,Plasma-5
Low,40,0.2503967168262651,30,group=Low,63,Plasma-5
High,41,0.05691056910569111,7,group=High,63,Plasma-5
Low,41,0.2503967168262651,30,group=Low,63,Plasma-5
High,42,0.05691056910569111,7,group=High,63,Plasma-5
Low,42,0.2503967168262651,30,group=Low,63,Plasma-5
High,43,0.05691056910569111,7,group=High,63,Plasma-5
Low,43,0.2503967168262651,30,group=Low,63,Plasma-5
High,44,0.05691056910569111,7,group=High,63,Plasma-5
Low,44,0.2503967168262651,30,group=Low,63,Plasma-5
High,45,0.04878048780487809,6,group=High,63,Plasma-5
Low,45,0.23312797773479854,27,group=Low,63,Plasma-5
High,46,0.04065040650406508,5,group=High,63,Plasma-5
Low,46,0.23312797773479854,27,group=Low,63,Plasma-5
High,47,0.04065040650406508,5,group=High,63,Plasma-5
Low,47,0.23312797773479854,27,group=Low,63,Plasma-5
High,48,0.04065040650406508,5,group=High,63,Plasma-5
Low,48,0.23312797773479854,27,group=Low,63,Plasma-5
High,49,0.04065040650406508,5,group=High,63,Plasma-5
Low,49,0.23312797773479854,27,group=Low,63,Plasma-5
High,50,0.032520325203252064,4,group=High,63,Plasma-5
Low,50,0.23312797773479854,27,group=Low,63,Plasma-5
High,51,0.024390243902439046,3,group=High,63,Plasma-5
Low,51,0.23312797773479854,27,group=Low,63,Plasma-5
High,52,0.024390243902439046,3,group=High,63,Plasma-5
Low,52,0.21585923864333198,25,group=Low,63,Plasma-5
High,53,0.01626016260162603,2,group=High,63,Plasma-5
Low,53,0.21585923864333198,25,group=Low,63,Plasma-5
High,54,0.008130081300813014,1,group=High,63,Plasma-5
Low,54,0.21585923864333198,25,group=Low,63,Plasma-5
High,55,0.008130081300813014,1,group=High,63,Plasma-5
Low,55,0.21585923864333198,25,group=Low,63,Plasma-5
High,56,0.008130081300813014,1,group=High,63,Plasma-5
Low,56,0.21585923864333198,25,group=Low,63,Plasma-5
High,57,0.008130081300813014,1,group=High,63,Plasma-5
Low,57,0.20722486909759869,24,group=Low,63,Plasma-5
High,58,0.008130081300813014,1,group=High,63,Plasma-5
Low,58,0.20722486909759869,24,group=Low,63,Plasma-5
High,59,0.008130081300813014,1,group=High,63,Plasma-5
Low,59,0.19859049955186542,23,group=Low,63,Plasma-5
High,60,0.008130081300813014,1,group=High,63,Plasma-5
Low,60,0.18995613000613215,22,group=Low,63,Plasma-5
High,61,0,0,group=High,63,Plasma-5
Low,61,0.18132176046039888,21,group=Low,63,Plasma-5
High,62,0,0,group=High,63,Plasma-5
Low,62,0.18132176046039888,21,group=Low,63,Plasma-5
High,63,0,0,group=High,63,Plasma-5
Low,63,0.17177850990985155,19,group=Low,63,Plasma-5
High,64,0,0,group=High,63,Plasma-5
Low,64,0.16223525935930425,17,group=Low,63,Plasma-5
High,65,0,0,group=High,63,Plasma-5
Low,65,0.16223525935930425,17,group=Low,63,Plasma-5
High,66,0,0,group=High,63,Plasma-5
Low,66,0.16223525935930425,15,group=Low,63,Plasma-5
High,67,0,0,group=High,63,Plasma-5
Low,67,0.16223525935930425,15,group=Low,63,Plasma-5
High,68,0,0,group=High,63,Plasma-5
Low,68,0.16223525935930425,15,group=Low,63,Plasma-5
High,69,0,0,group=High,63,Plasma-5
Low,69,0.1514195754020173,14,group=Low,63,Plasma-5
High,70,0,0,group=High,63,Plasma-5
Low,70,0.1514195754020173,14,group=Low,63,Plasma-5
High,71,0,0,group=High,63,Plasma-5
Low,71,0.14060389144473037,13,group=Low,63,Plasma-5
High,72,0,0,group=High,63,Plasma-5
Low,72,0.14060389144473037,13,group=Low,63,Plasma-5
High,73,0,0,group=High,63,Plasma-5
Low,73,0.14060389144473037,12,group=Low,63,Plasma-5
High,74,0,0,group=High,63,Plasma-5
Low,74,0.14060389144473037,11,group=Low,63,Plasma-5
High,75,0,0,group=High,63,Plasma-5
Low,75,0.14060389144473037,9,group=Low,63,Plasma-5
High,76,0,0,group=High,63,Plasma-5
Low,76,0.14060389144473037,9,group=Low,63,Plasma-5
High,77,0,0,group=High,63,Plasma-5
Low,77,0.14060389144473037,9,group=Low,63,Plasma-5
High,78,0,0,group=High,63,Plasma-5
Low,78,0.14060389144473037,9,group=Low,63,Plasma-5
High,79,0,0,group=High,63,Plasma-5
Low,79,0.14060389144473037,8,group=Low,63,Plasma-5
High,80,0,0,group=High,63,Plasma-5
Low,80,0.14060389144473037,8,group=Low,63,Plasma-5
High,81,0,0,group=High,63,Plasma-5
Low,81,0.12302840501413907,7,group=Low,63,Plasma-5
High,82,0,0,group=High,63,Plasma-5
Low,82,0.12302840501413907,7,group=Low,63,Plasma-5
High,83,0,0,group=High,63,Plasma-5
Low,83,0.10545291858354777,6,group=Low,63,Plasma-5
High,84,0,0,group=High,63,Plasma-5
Low,84,0.10545291858354777,6,group=Low,63,Plasma-5
High,85,0,0,group=High,63,Plasma-5
Low,85,0.10545291858354777,5,group=Low,63,Plasma-5
High,86,0,0,group=High,63,Plasma-5
Low,86,0.10545291858354777,5,group=Low,63,Plasma-5
High,87,0,0,group=High,63,Plasma-5
Low,87,0.10545291858354777,5,group=Low,63,Plasma-5
High,88,0,0,group=High,63,Plasma-5
Low,88,0.08436233486683822,4,group=Low,63,Plasma-5
High,89,0,0,group=High,63,Plasma-5
Low,89,0.08436233486683822,4,group=Low,63,Plasma-5
High,90,0,0,group=High,63,Plasma-5
Low,90,0.08436233486683822,4,group=Low,63,Plasma-5
High,91,0,0,group=High,63,Plasma-5
Low,91,0.08436233486683822,4,group=Low,63,Plasma-5
High,92,0,0,group=High,63,Plasma-5
Low,92,0.08436233486683822,4,group=Low,63,Plasma-5
High,93,0,0,group=High,63,Plasma-5
Low,93,0.08436233486683822,4,group=Low,63,Plasma-5
High,94,0,0,group=High,63,Plasma-5
Low,94,0.08436233486683822,4,group=Low,63,Plasma-5
High,95,0,0,group=High,63,Plasma-5
Low,95,0.08436233486683822,4,group=Low,63,Plasma-5
High,96,0,0,group=High,63,Plasma-5
Low,96,0.08436233486683822,3,group=Low,63,Plasma-5
High,97,0,0,group=High,63,Plasma-5
Low,97,0.08436233486683822,3,group=Low,63,Plasma-5
High,98,0,0,group=High,63,Plasma-5
Low,98,0.08436233486683822,3,group=Low,63,Plasma-5
High,99,0,0,group=High,63,Plasma-5
Low,99,0.08436233486683822,3,group=Low,63,Plasma-5
High,100,0,0,group=High,63,Plasma-5
Low,100,0.08436233486683822,3,group=Low,63,Plasma-5
High,0,1,115,group=High,64,Plasma-5
Low,0,1,133,group=Low,64,Plasma-5
High,1,0.991304347826087,114,group=High,64,Plasma-5
Low,1,0.9924812030075187,132,group=Low,64,Plasma-5
High,2,0.9478260869565217,110,group=High,64,Plasma-5
Low,2,0.9473684210526315,126,group=Low,64,Plasma-5
High,3,0.8956521739130435,105,group=High,64,Plasma-5
Low,3,0.8721804511278195,118,group=Low,64,Plasma-5
High,4,0.8521739130434783,98,group=High,64,Plasma-5
Low,4,0.8571428571428571,116,group=Low,64,Plasma-5
High,5,0.8173913043478261,94,group=High,64,Plasma-5
Low,5,0.8270676691729322,110,group=Low,64,Plasma-5
High,6,0.791304347826087,91,group=High,64,Plasma-5
Low,6,0.7744360902255639,103,group=Low,64,Plasma-5
High,7,0.7391304347826089,85,group=High,64,Plasma-5
Low,7,0.7518796992481204,101,group=Low,64,Plasma-5
High,8,0.6869565217391306,80,group=High,64,Plasma-5
Low,8,0.736842105263158,99,group=Low,64,Plasma-5
High,9,0.6608695652173915,78,group=High,64,Plasma-5
Low,9,0.6842105263157895,91,group=Low,64,Plasma-5
High,10,0.5913043478260872,68,group=High,64,Plasma-5
Low,10,0.6541353383458648,87,group=Low,64,Plasma-5
High,11,0.5478260869565221,64,group=High,64,Plasma-5
Low,11,0.6240601503759401,83,group=Low,64,Plasma-5
High,12,0.5043478260869568,58,group=High,64,Plasma-5
Low,12,0.5939849624060152,80,group=Low,64,Plasma-5
High,13,0.43478260869565244,50,group=High,64,Plasma-5
Low,13,0.586466165413534,78,group=Low,64,Plasma-5
High,14,0.4086956521739133,48,group=High,64,Plasma-5
Low,14,0.5639097744360904,75,group=Low,64,Plasma-5
High,15,0.3739130434782611,43,group=High,64,Plasma-5
Low,15,0.5413533834586468,72,group=Low,64,Plasma-5
High,16,0.34782608695652195,40,group=High,64,Plasma-5
Low,16,0.5338345864661657,71,group=Low,64,Plasma-5
High,17,0.33043478260869585,38,group=High,64,Plasma-5
Low,17,0.5263157894736845,70,group=Low,64,Plasma-5
High,18,0.2869565217391306,33,group=High,64,Plasma-5
Low,18,0.5187969924812034,69,group=Low,64,Plasma-5
High,19,0.26086956521739146,30,group=High,64,Plasma-5
Low,19,0.4962406015037598,67,group=Low,64,Plasma-5
High,20,0.2521739130434784,29,group=High,64,Plasma-5
Low,20,0.4736842105263162,63,group=Low,64,Plasma-5
High,21,0.22608695652173927,26,group=High,64,Plasma-5
Low,21,0.45112781954887254,60,group=Low,64,Plasma-5
High,22,0.21739130434782622,25,group=High,64,Plasma-5
Low,22,0.4360902255639101,58,group=Low,64,Plasma-5
High,23,0.21739130434782622,25,group=High,64,Plasma-5
Low,23,0.4060150375939852,54,group=Low,64,Plasma-5
High,24,0.16521739130434793,20,group=High,64,Plasma-5
Low,24,0.3908328513591674,52,group=Low,64,Plasma-5
High,25,0.14782608695652183,18,group=High,64,Plasma-5
Low,25,0.37550607287449417,49,group=Low,64,Plasma-5
High,26,0.13913043478260878,16,group=High,64,Plasma-5
Low,26,0.36017929438982094,47,group=Low,64,Plasma-5
High,27,0.13043478260869573,15,group=High,64,Plasma-5
Low,27,0.3448525159051477,45,group=Low,64,Plasma-5
High,28,0.13043478260869573,15,group=High,64,Plasma-5
Low,28,0.3448525159051477,45,group=Low,64,Plasma-5
High,29,0.11304347826086963,13,group=High,64,Plasma-5
Low,29,0.3371891266628111,44,group=Low,64,Plasma-5
High,30,0.10434782608695659,12,group=High,64,Plasma-5
Low,30,0.3293475190660015,43,group=Low,64,Plasma-5
High,31,0.09565217391304354,11,group=High,64,Plasma-5
Low,31,0.32150591146919194,41,group=Low,64,Plasma-5
High,32,0.09565217391304354,11,group=High,64,Plasma-5
Low,32,0.3058226962755728,39,group=Low,64,Plasma-5
High,33,0.09565217391304354,11,group=High,64,Plasma-5
Low,33,0.2979810886787632,38,group=Low,64,Plasma-5
High,34,0.08695652173913049,10,group=High,64,Plasma-5
Low,34,0.2822978734851441,36,group=Low,64,Plasma-5
High,35,0.08695652173913049,10,group=High,64,Plasma-5
Low,35,0.2822978734851441,36,group=Low,64,Plasma-5
High,36,0.08695652173913049,10,group=High,64,Plasma-5
Low,36,0.27445626588833455,35,group=Low,64,Plasma-5
High,37,0.08695652173913049,10,group=High,64,Plasma-5
Low,37,0.2587730506947154,33,group=Low,64,Plasma-5
High,38,0.06956521739130439,8,group=High,64,Plasma-5
Low,38,0.2509314430979058,32,group=Low,64,Plasma-5
High,39,0.06956521739130439,8,group=High,64,Plasma-5
Low,39,0.23524822790428673,30,group=Low,64,Plasma-5
High,40,0.06956521739130439,8,group=High,64,Plasma-5
Low,40,0.23524822790428673,30,group=Low,64,Plasma-5
High,41,0.06086956521739134,7,group=High,64,Plasma-5
Low,41,0.23524822790428673,30,group=Low,64,Plasma-5
High,42,0.06086956521739134,7,group=High,64,Plasma-5
Low,42,0.23524822790428673,30,group=Low,64,Plasma-5
High,43,0.06086956521739134,7,group=High,64,Plasma-5
Low,43,0.23524822790428673,30,group=Low,64,Plasma-5
High,44,0.06086956521739134,7,group=High,64,Plasma-5
Low,44,0.23524822790428673,30,group=Low,64,Plasma-5
High,45,0.05217391304347829,6,group=High,64,Plasma-5
Low,45,0.21902421218674972,27,group=Low,64,Plasma-5
High,46,0.043478260869565244,5,group=High,64,Plasma-5
Low,46,0.21902421218674972,27,group=Low,64,Plasma-5
High,47,0.043478260869565244,5,group=High,64,Plasma-5
Low,47,0.21902421218674972,27,group=Low,64,Plasma-5
High,48,0.043478260869565244,5,group=High,64,Plasma-5
Low,48,0.21902421218674972,27,group=Low,64,Plasma-5
High,49,0.043478260869565244,5,group=High,64,Plasma-5
Low,49,0.21902421218674972,27,group=Low,64,Plasma-5
High,50,0.034782608695652195,4,group=High,64,Plasma-5
Low,50,0.21902421218674972,27,group=Low,64,Plasma-5
High,51,0.026086956521739146,3,group=High,64,Plasma-5
Low,51,0.21902421218674972,27,group=Low,64,Plasma-5
High,52,0.026086956521739146,3,group=High,64,Plasma-5
Low,52,0.20280019646921268,25,group=Low,64,Plasma-5
High,53,0.017391304347826098,2,group=High,64,Plasma-5
Low,53,0.20280019646921268,25,group=Low,64,Plasma-5
High,54,0.008695652173913049,1,group=High,64,Plasma-5
Low,54,0.20280019646921268,25,group=Low,64,Plasma-5
High,55,0.008695652173913049,1,group=High,64,Plasma-5
Low,55,0.20280019646921268,25,group=Low,64,Plasma-5
High,56,0.008695652173913049,1,group=High,64,Plasma-5
Low,56,0.20280019646921268,25,group=Low,64,Plasma-5
High,57,0.008695652173913049,1,group=High,64,Plasma-5
Low,57,0.19468818861044418,24,group=Low,64,Plasma-5
High,58,0.008695652173913049,1,group=High,64,Plasma-5
Low,58,0.19468818861044418,24,group=Low,64,Plasma-5
High,59,0.008695652173913049,1,group=High,64,Plasma-5
Low,59,0.18657618075167567,23,group=Low,64,Plasma-5
High,60,0.008695652173913049,1,group=High,64,Plasma-5
Low,60,0.17846417289290717,22,group=Low,64,Plasma-5
High,61,0,0,group=High,64,Plasma-5
Low,61,0.17035216503413866,21,group=Low,64,Plasma-5
High,62,0,0,group=High,64,Plasma-5
Low,62,0.17035216503413866,21,group=Low,64,Plasma-5
High,63,0,0,group=High,64,Plasma-5
Low,63,0.16138626161128924,19,group=Low,64,Plasma-5
High,64,0,0,group=High,64,Plasma-5
Low,64,0.15242035818843983,17,group=Low,64,Plasma-5
High,65,0,0,group=High,64,Plasma-5
Low,65,0.15242035818843983,17,group=Low,64,Plasma-5
High,66,0,0,group=High,64,Plasma-5
Low,66,0.15242035818843983,15,group=Low,64,Plasma-5
High,67,0,0,group=High,64,Plasma-5
Low,67,0.15242035818843983,15,group=Low,64,Plasma-5
High,68,0,0,group=High,64,Plasma-5
